time[s] x1[m] x2[m] x1_dot[m/s] x2_dot[m/s]
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.999999999999999124e-05 2.128289056109676696e-08 2.557808053305237657e-15 4.256491645184053044e-04 7.699084508721287063e-11
1.100000000000000066e-03 2.574181042818979964e-06 3.745894400274840473e-12 4.679277991042798089e-03 1.055744011256826611e-08
1.110000000000000049e-02 2.610244014328540803e-04 7.347358102514268788e-09 4.691961072322319709e-02 2.334682753153663502e-06
5.776058255960189736e-02 6.913817507628876487e-03 3.297352260922040270e-06 2.357991791741326781e-01 2.190361499032096723e-04
1.577605825596019029e-01 4.851370022802579257e-02 1.606140760845090314e-04 5.812482526253466286e-01 3.947079711291072088e-03
2.577605825596018807e-01 1.195144372142473987e-01 1.068230634392246942e-03 8.159036498389741210e-01 1.587705596855155249e-02
3.577605825596018585e-01 2.070397257214307563e-01 3.705137635168443289e-03 9.153839307580150519e-01 3.879881624345035696e-02
4.577605825596018363e-01 2.993934255797866539e-01 9.212199735825233118e-03 9.152862278857155642e-01 7.318486122601386423e-02
5.577605825596018141e-01 3.863827232865415517e-01 1.867570827943674031e-02 8.042963124371245165e-01 1.175105548159841029e-01
6.577605825596017919e-01 4.566534623586784858e-01 3.293014612704113497e-02 5.903476416845385710e-01 1.682504725001892076e-01
7.577605825596017697e-01 5.040431616832337092e-01 5.236859442078944937e-02 3.587825517727040170e-01 2.202663048998684536e-01
8.577605825596017475e-01 5.286590600018311603e-01 7.684159044884446288e-02 1.378593677408060103e-01 2.680360888790505047e-01
9.577605825596017253e-01 5.330434413174073294e-01 1.056617505812797453e-01 -4.322219284988371157e-02 3.064172338324748779e-01
1.057760582559601703e+00 5.218630300442143044e-01 1.376708069343644536e-01 -1.666291977859158668e-01 3.312170013849243255e-01
1.157760582559601792e+00 5.026050108148147899e-01 1.713588956903528138e-01 -2.045258167997087151e-01 3.396934080262152267e-01
1.257760582559601881e+00 4.841188817146676038e-01 2.050351073002441293e-01 -1.508741488872570036e-01 3.310080604549269778e-01
1.357760582559601970e+00 4.737299292510166460e-01 2.370244330132010024e-01 -5.494355976177968393e-02 3.062810206878787134e-01
1.457760582559602058e+00 4.737714153433500441e-01 2.658369565192524875e-01 5.783782795827376033e-02 2.679524120096192230e-01
1.557760582559602147e+00 4.849993510736170244e-01 2.902688197928559588e-01 1.643449946473879986e-01 2.192512669333212538e-01
1.657760582559602236e+00 5.062098877639940042e-01 3.094613462448908003e-01 2.560814356316872820e-01 1.637780928924225110e-01
1.757760582559602325e+00 5.352930557472767026e-01 3.229204838976882930e-01 3.215137086830242574e-01 1.051778514116659125e-01
1.857760582559602414e+00 5.695642256159088035e-01 3.305068163562815409e-01 3.576886228957708580e-01 4.686083264870436610e-02
1.957760582559602502e+00 6.053908537658710953e-01 3.324012195035059292e-01 3.503139788899101159e-01 -8.224327820235716180e-03
2.057760582559602369e+00 6.377568363684241737e-01 3.290433219775737994e-01 2.885876797715817288e-01 -5.790286688432351447e-02
2.157760582559602458e+00 6.616614943167290486e-01 3.210416391007516745e-01 1.823664390188809992e-01 -1.009817084360050132e-01
2.257760582559602547e+00 6.730380850431590956e-01 3.090766462379095914e-01 4.194472520314634911e-02 -1.371974172825775051e-01
2.357760582559602636e+00 6.698494940783802365e-01 2.938152367520293629e-01 -1.054481975344745970e-01 -1.670327049074864512e-01
2.457760582559602724e+00 6.521559771266277616e-01 2.758540396913041204e-01 -2.466310136473369719e-01 -1.913550013609605638e-01
2.557760582559602813e+00 6.215079208940678113e-01 2.556947008922873521e-01 -3.567255800327873705e-01 -2.111553078170033126e-01
2.657760582559602902e+00 5.827708403220343003e-01 2.337494385694941501e-01 -4.127012881853894255e-01 -2.271395022265874086e-01
2.757760582559602991e+00 5.395678777747778820e-01 2.103877733370023151e-01 -4.463679734790412801e-01 -2.394910689367034107e-01
2.857760582559603080e+00 4.946773864286099776e-01 1.859740673537278455e-01 -4.472256330828852100e-01 -2.481454645498998579e-01
2.957760582559603169e+00 4.509282294574574190e-01 1.608930611095222285e-01 -4.222357904254785965e-01 -2.527622613883697689e-01
3.057760582559603257e+00 4.113564378314863990e-01 1.355750197446084215e-01 -3.648409954097566743e-01 -2.527671063786071648e-01
3.157760582559603346e+00 3.782909947841271436e-01 1.105202118564501540e-01 -2.980198047867649858e-01 -2.473578289844559353e-01
3.257760582559603435e+00 3.513629423792247741e-01 8.630772453677248990e-02 -2.403570659688767930e-01 -2.358342490655837287e-01
3.357760582559603524e+00 3.302045918529479818e-01 6.356932071192461509e-02 -1.859909701642378788e-01 -2.178412453140332050e-01
3.457760582559603613e+00 3.134160444805480505e-01 4.295518045586836642e-02 -1.508542628935119478e-01 -1.933965790545971453e-01
3.557760582559603701e+00 3.000224488783202470e-01 2.508854879183938444e-02 -1.191137319601746070e-01 -1.630041530832414542e-01
3.657760582559603790e+00 2.888169180791427815e-01 1.052433694949594760e-02 -1.077426541638725477e-01 -1.275304870941456337e-01
3.757760582559603879e+00 2.787163688217541013e-01 -2.915308270843280231e-04 -9.025648302736774542e-02 -8.827764998012241349e-02
3.857760582559603968e+00 2.711568022615574169e-01 -7.051800347720386768e-03 -6.269404201349447481e-02 -4.664140422242124551e-02
3.957760582559604057e+00 2.656057801635889892e-01 -9.586660292257995902e-03 -5.036624447022707701e-02 -4.020318261138210170e-03
4.057760582559604146e+00 2.609916219433616180e-01 -7.876521137931937616e-03 -4.036963772437225650e-02 3.798080429857547680e-02
4.157760582559603790e+00 2.580504809311926495e-01 -2.064765212649719538e-03 -1.732513318086328913e-02 7.776437079791265194e-02
4.257760582559603435e+00 2.572900448392050898e-01 7.556747826429849844e-03 1.217764086813663549e-03 1.139611586294803358e-01
4.357760582559603080e+00 2.585909961723243389e-01 2.056650871274841655e-02 2.758511763452537249e-02 1.453406210908629870e-01
4.457760582559602724e+00 2.632345042165082916e-01 3.643300027436166544e-02 6.541165783640404130e-02 1.709777992477565511e-01
4.557760582559602369e+00 2.711976743804858092e-01 5.455189531093325439e-02 9.200268735779074114e-02 1.903117254710548767e-01
4.657760582559602014e+00 2.822737599494987148e-01 7.427198298343312688e-02 1.355569783515880311e-01 2.029640660258596740e-01
4.757760582559601659e+00 2.986583789366855646e-01 9.492494007051929805e-02 1.891446481912191224e-01 2.090368547294087775e-01
4.857760582559601303e+00 3.196754219655626450e-01 1.158764682712242616e-01 2.318628504532149193e-01 2.090260420698741017e-01
4.957760582559600948e+00 3.451279881620358814e-01 1.365486621016370750e-01 2.747701098772238337e-01 2.035794888884169818e-01
5.057760582559600593e+00 3.738120874627433587e-01 1.564385401248268026e-01 2.964957720511091077e-01 1.935130128061803290e-01
5.157760582559600238e+00 4.044220179832017648e-01 1.751228856058262839e-01 3.147831637155709683e-01 1.796006896140573128e-01
