time[s] x1[m] x2[m] x1_dot[m/s] x2_dot[m/s]
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.999999999999999124e-05 2.916673181016958634e-08 3.505271452154280126e-15 5.833320013181765703e-04 1.055106253953919045e-10
1.100000000000000066e-03 3.528851690230202048e-06 5.134638331590133261e-12 6.415767086424856158e-03 1.447264974776652134e-08
1.110000000000000049e-02 3.589565320429199849e-04 1.009235839987311586e-08 6.463551796769337332e-02 3.208936588935552600e-06
6.357772022720024896e-02 1.167152684893160361e-02 6.612984807205850699e-06 3.644983311700080719e-01 4.012974868101446620e-04
1.635777202272002406e-01 7.480154780237298351e-02 2.610722789416282559e-04 8.839284526608349735e-01 6.231799275106780778e-03
2.635777202272002739e-01 1.840884300744463076e-01 1.672711418991164800e-03 1.269163076297680881e+00 2.457427797480850329e-02
3.635777202272002517e-01 3.219016224192691733e-01 5.750924741362643290e-03 1.461304353620359153e+00 6.004744233087397354e-02
4.635777202272002295e-01 4.719982070332274238e-01 1.429939653644860670e-02 1.514779356680910238e+00 1.139483756600189746e-01
5.635777202272002073e-01 6.181209299678031011e-01 2.910308304411202140e-02 1.367465020512354190e+00 1.846017434280262659e-01
6.635777202272001851e-01 7.380800737398541811e-01 5.160753843251231210e-02 1.009002902245020428e+00 2.667668348523989374e-01
7.635777202272001629e-01 8.184934510977358579e-01 8.255852509578627541e-02 5.962717819049422330e-01 3.519694639525625668e-01
8.635777202272001407e-01 8.566269201419174362e-01 1.217842300984670473e-01 1.696035226430168130e-01 4.306533340215513705e-01
9.635777202272001185e-01 8.540931244713018122e-01 1.681580584548906521e-01 -2.119567266555927310e-01 4.934486976096461586e-01
1.063577720227200096e+00 8.172390918413903194e-01 2.196726859942321197e-01 -4.997158281283892167e-01 5.322822254738415193e-01
1.163577720227200185e+00 7.597048174001307386e-01 2.736245488654772129e-01 -6.218044139161331696e-01 5.415379975576606331e-01
1.263577720227200274e+00 6.997815038841788127e-01 3.269231617147945190e-01 -5.449909230031597662e-01 5.192235167317846845e-01
1.363577720227200363e+00 6.540703232596410954e-01 3.764811464094943161e-01 -3.596529095595171754e-01 4.673541633453806021e-01
1.463577720227200452e+00 6.302815617899374390e-01 4.195701564556734153e-01 -1.073395499971108724e-01 3.908405131305117131e-01
1.563577720227200540e+00 6.328839970803543657e-01 4.540546201521620251e-01 1.589709125192118044e-01 2.965172123260320092e-01
1.663577720227200629e+00 6.618045816021158601e-01 4.785407469743724329e-01 4.135019229062165680e-01 1.922195233274155424e-01
1.763577720227200718e+00 7.139273501187887172e-01 4.924340950968852382e-01 6.206921042990074522e-01 8.596877614597542294e-02
1.863577720227200807e+00 7.837308569463581343e-01 4.959185866548842525e-01 7.603072800760906080e-01 -1.479848938405381453e-02
1.963577720227200896e+00 8.623715212874791813e-01 4.898652271994728413e-01 7.906319620265465087e-01 -1.039090596877082634e-01
2.063577720227200984e+00 9.370733521199308136e-01 4.756645210139958113e-01 6.811165339143897546e-01 -1.772779469218336845e-01
2.163577720227201073e+00 9.945116056939483640e-01 4.549860632659646353e-01 4.472445176816860490e-01 -2.334369266103571428e-01
2.263577720227201162e+00 1.023092656171906034e+00 4.295178854722317974e-01 1.134338322062995452e-01 -2.734453546531306900e-01
2.363577720227201251e+00 1.016027189215178206e+00 4.007331678045514822e-01 -2.570032307827929685e-01 -3.004039992651640900e-01
2.463577720227201340e+00 9.718164757982828972e-01 3.697326108226048902e-01 -6.233770080468925556e-01 -3.185081108290442331e-01
2.563577720227201429e+00 8.937649181755766836e-01 3.371773366747545797e-01 -9.147878441955754614e-01 -3.322095199946734079e-01
2.663577720227201517e+00 7.936011062764180002e-01 3.033184268778590931e-01 -1.072621365553132478e+00 -3.450138067533659592e-01
2.763577720227201606e+00 6.819148884688847057e-01 2.681434649001747106e-01 -1.142799038413738977e+00 -3.587119802407776614e-01
2.863577720227201695e+00 5.689538206758472105e-01 2.315327869973572428e-01 -1.100429318605809392e+00 -3.736495678621152283e-01
2.963577720227201784e+00 4.649753953120500105e-01 1.934122869694175351e-01 -9.611741933019744000e-01 -3.885793677223138287e-01
3.063577720227201873e+00 3.800779994492258229e-01 1.539053003527510455e-01 -7.238626166429669162e-01 -4.008128834370223714e-01
3.163577720227201961e+00 3.213765476877709082e-01 1.134688983494410858e-01 -4.523545557182419019e-01 -4.064634184860346222e-01
3.263577720227202050e+00 2.887910391195994686e-01 7.296876602001035883e-02 -2.010465082608247078e-01 -4.014552220540412719e-01
3.363577720227202139e+00 2.802094188387266316e-01 3.364757115492505307e-02 1.672214499730076409e-02 -3.823890750419486340e-01
3.463577720227202228e+00 2.892907504008154218e-01 -2.964191440704158631e-03 1.550122199452492466e-01 -3.470401617013209039e-01
