time[s] x1[m] x2[m] x1_dot[m/s] x2_dot[m/s]
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.999999999999999124e-05 9.466656772112134501e-09 1.137711967814857800e-15 1.893307136703367807e-04 3.424562402762101340e-11
1.100000000000000066e-03 1.145171203825673423e-06 1.666356117691800486e-12 2.081833965130751307e-03 4.696643841327970407e-09
1.110000000000000049e-02 1.162953369046495610e-04 3.271711601268784796e-09 2.092139986569160892e-02 1.039922360091119776e-06
5.426712929585839063e-02 2.739892831999933206e-03 1.160241879356260051e-06 9.994055480025619553e-02 8.198215151033290057e-05
1.542671292958583962e-01 2.110423474922936554e-02 6.632950047585496720e-05 2.615022762415790125e-01 1.672276633469590686e-03
2.542671292958583740e-01 5.354375860421388411e-02 4.599269921353081950e-04 3.775485218648212959e-01 6.965387238007755832e-03
3.542671292958583518e-01 9.452852043869292009e-02 1.630917274843989321e-03 4.329805961693461436e-01 1.736697606750198242e-02
4.542671292958583296e-01 1.385548435921767352e-01 4.116488099247535282e-03 4.394501751709181669e-01 3.323322770709453977e-02
5.542671292958583074e-01 1.806037677733035862e-01 8.440484586121252061e-03 3.917419188319308798e-01 5.395386814911251605e-02
6.542671292958582852e-01 2.151044212570867864e-01 1.501708786144693650e-02 2.921573539047488399e-01 7.793884367279121927e-02
7.542671292958582629e-01 2.385805711018832431e-01 2.405680988609946655e-02 1.769727441801910994e-01 1.027727775170551860e-01
8.542671292958582407e-01 2.504743637235846698e-01 3.550985273893672578e-02 6.226193069778324096e-02 1.257547596375500620e-01
9.542671292958582185e-01 2.516320736080824849e-01 4.905901761590434479e-02 -3.576478549237777083e-02 1.442890030310365612e-01
1.054267129295858307e+00 2.442181904988966201e-01 6.414618055145802911e-02 -1.059268682949527918e-01 1.562011104514395565e-01
1.154267129295858396e+00 2.318992061695168416e-01 8.002836677485748729e-02 -1.331765752675567738e-01 1.600191790448546869e-01
1.254267129295858485e+00 2.192033149887262222e-01 9.586168480898807354e-02 -1.129628824102303503e-01 1.552227004206530314e-01
